"state_abbr","year","fiscal_year","personal_income","population","taxes_last_year","percent_change_personal_income","percent_change_population","estimated_imbalance","state","gov_party","house_dem_share","senate_dem_share","citizen_ideology","year_of_biennium","ranney_10yrs","change_in_gov_party","change_in_house_dem_share","change_in_senate_dem_share","change_in_citizen_ideology","class","proposal","action"
"CO",2003,2004,0.17,4.6,6.6,0,0,265,"Colorado","Republican",0.430769,0.485714,47.4713,"First Year of Biennium",0.415865,"No Change",0,-0.0285714,-0.66023,"Cigarette and Tobacco Taxes",0,0
"CO",2004,2005,0.18,4.6,7.1,6.25,2.22,238,"Colorado","Republican",0.430769,0.485714,54.6555,"Second Year of Biennium",0.415539,"No Change",0,0,7.18417,"Cigarette and Tobacco Taxes",0,0
"CO",2005,2006,0.19,4.7,7.6,5.88,0,370,"Colorado","Republican",0.538462,0.514286,50.4108,"First Year of Biennium",0.415214,"No Change",0.107692,0.0285714,-4.24467,"Cigarette and Tobacco Taxes",0,5.44724
"CO",2006,2007,0.21,4.8,8.5,5.56,2.17,267,"Colorado","Republican",0.538462,0.514286,49.9627,"Second Year of Biennium",0.436994,"No Change",0,0,-0.44812,"Cigarette and Tobacco Taxes",0,0
"CO",2007,2008,0.22,4.9,9.2,10.53,2.13,341,"Colorado","Democrat",0.6,0.571429,53.4224,"First Year of Biennium",0.458775,"Change",0.0615385,0.0571429,3.45972,"Cigarette and Tobacco Taxes",0,0
"CO",2008,2009,0.21,5,9.6,4.76,2.08,148,"Colorado","Democrat",0.615385,0.571429,54.1716,"Second Year of Biennium",0.495341,"No Change",0.0153846,0,0.74914,"Cigarette and Tobacco Taxes",0,0
"CO",2009,2010,0.21,5,8.7,-4.55,2.04,132,"Colorado","Democrat",0.584615,0.6,52.4496,"First Year of Biennium",0.531906,"No Change",-0.0307692,0.0285714,-1.722,"Cigarette and Tobacco Taxes",0,0
"CO",2010,2011,0.23,5.1,8.6,0,0,451,"Colorado","Democrat",0.584615,0.6,45.8739,"Second Year of Biennium",0.543011,"No Change",0,0,-6.57569,"Cigarette and Tobacco Taxes",0,0
"CO",2011,2012,0.24,5.2,9.5,7.69,2.37,446,"Colorado","Democrat",0.492308,0.571429,43.0394,"First Year of Biennium",NA,"No Change",-0.0923077,-0.0285714,-2.83448,"Cigarette and Tobacco Taxes",0,0
"CT",1987,1988,0.078,3.3,4.3,9.38,0,0,"Connecticut","Democrat",0.609271,0.694444,77.9735,"First Year of Biennium",0.66163,NA,NA,NA,NA,"Cigarette and Tobacco Taxes",0,0
"CT",1988,1989,0.083,3.3,4.4,10,3.13,0,"Connecticut","Democrat",0.602649,0.694444,81.9138,"Second Year of Biennium",0.656883,"No Change",-0.0066225,0,3.9403,"Cigarette and Tobacco Taxes",0,0
"CT",1989,1990,0.086,3.3,4.8,7.79,0,-260,"Connecticut","Democrat",0.582781,0.638889,72.4873,"First Year of Biennium",0.652137,"No Change",-0.0198675,-0.0555555,-9.4265,"Cigarette and Tobacco Taxes",0,1.91662
"CT",1990,1991,0.087,3.3,5.3,3.61,0,-707,"Connecticut","Democrat",0.582781,0.638889,66.9882,"Second Year of Biennium",0.632219,"No Change",0,0,-5.49912,"Cigarette and Tobacco Taxes",0,0
"CT",1995,1996,0.11,3.3,7.5,1.01,0,0,"Connecticut","Republican",0.602649,0.472222,60.037,"First Year of Biennium",0.58464,"Change",0.0198675,-0.166667,-6.95116,"Cigarette and Tobacco Taxes",0,0
"CT",1996,1997,0.12,3.3,7.8,10,0,2,"Connecticut","Republican",0.602649,0.472222,58.975,"Second Year of Biennium",0.565715,"No Change",0,0,-1.06199,"Cigarette and Tobacco Taxes",0,0
"CT",1997,1998,0.13,3.4,8.8,9.09,0,180,"Connecticut","Republican",0.635762,0.527778,67.6206,"First Year of Biennium",0.54679,"No Change",0.0331126,0.0555556,8.64557,"Cigarette and Tobacco Taxes",0,0
"CT",1998,1999,0.13,3.4,9.4,8.33,3.03,29,"Connecticut","Republican",0.635762,0.527778,72.0589,"Second Year of Biennium",0.527225,"No Change",0,0,4.43834,"Cigarette and Tobacco Taxes",0,0
"CT",1999,2000,0.14,3.4,9.6,0,0,241,"Connecticut","Republican",0.635762,0.527778,67.1045,"First Year of Biennium",0.507659,"No Change",0,0,-4.95442,"Cigarette and Tobacco Taxes",0,0
"CT",2000,2001,0.15,3.4,10,7.69,0,501,"Connecticut","Republican",0.635762,0.527778,59.8668,"Second Year of Biennium",0.51071,"No Change",0,0,-7.23766,"Cigarette and Tobacco Taxes",0,0
"CT",2001,2002,0.15,3.5,9.9,7.14,0,-123,"Connecticut","Republican",0.662252,0.583333,64.4237,"First Year of Biennium",0.51376,"No Change",0.0264901,0.0555555,4.55683,"Cigarette and Tobacco Taxes",0,0
"CT",2002,2003,0.15,3.5,9,0,2.94,48,"Connecticut","Republican",0.662252,0.583333,60.8408,"Second Year of Biennium",0.518111,"No Change",0,0,-3.58283,"Cigarette and Tobacco Taxes",2.98051,3.06659
"CT",2003,2004,0.16,3.5,9.5,0,0,1,"Connecticut","Republican",0.622517,0.583333,64.0769,"First Year of Biennium",0.522462,"No Change",-0.0397352,0,3.23606,"Cigarette and Tobacco Taxes",0,1.79154
"CT",2004,2005,0.17,3.5,10,6.67,0,42,"Connecticut","Republican",0.629139,0.583333,75.9701,"Second Year of Biennium",0.527918,"No Change",0.00662256,0,11.8932,"Cigarette and Tobacco Taxes",2.0342,0
"CT",2005,2006,0.18,3.5,12,6.25,0,512,"Connecticut","Republican",0.655629,0.666667,74.9603,"First Year of Biennium",0.533374,"No Change",0.02649,0.0833334,-1.0098,"Cigarette and Tobacco Taxes",2.0491,0
"CT",2006,2007,0.2,3.5,12,5.88,0,508,"Connecticut","Republican",0.655629,0.666667,78.8103,"Second Year of Biennium",0.535948,"No Change",0,0,3.85006,"Cigarette and Tobacco Taxes",0,0
"CT",2007,2008,0.2,3.5,13,11.11,0,242,"Connecticut","Republican",0.708609,0.666667,83.4168,"First Year of Biennium",0.538522,"No Change",0.0529802,0,4.60651,"Cigarette and Tobacco Taxes",1.41001,1.45073
"CT",2008,2009,0.19,3.6,14,0,0,-667,"Connecticut","Republican",0.708609,0.666667,90.4484,"Second Year of Biennium",0.544947,"No Change",0,0,7.03157,"Cigarette and Tobacco Taxes",0,0
"CT",2009,2010,0.19,3.6,12,-5,2.86,-357,"Connecticut","Republican",0.754967,0.666667,78.0495,"First Year of Biennium",0.551372,"No Change",0.0463576,0,-12.3988,"Cigarette and Tobacco Taxes",0,1.85912
"CT",2010,2011,0.21,3.6,12,0,0,238,"Connecticut","Republican",0.754967,0.666667,68.4033,"Second Year of Biennium",0.568821,"No Change",0,0,-9.64629,"Cigarette and Tobacco Taxes",0,0
"CT",2011,2012,0.22,3.6,14,8.7,-0.31,237,"Connecticut","Democrat",0.662252,0.638889,68.95,"First Year of Biennium",NA,"Change",-0.0927152,-0.0277778,0.54676,"Cigarette and Tobacco Taxes",0.862219,0.837837
"DE",1987,1988,0.012,0.647621,0.95,10,1.5,133,"Delaware","Republican",0.463415,0.619048,59.7762,"First Year of Biennium",0.493947,NA,NA,NA,NA,"Cigarette and Tobacco Taxes",0,0
"DE",1988,1989,0.014,0.658274,1,9.09,1.68,99,"Delaware","Republican",0.463415,0.619048,48.7659,"Second Year of Biennium",0.488748,"No Change",0,0,-11.0103,"Cigarette and Tobacco Taxes",0,0
"DE",1989,1990,0.014,0.669567,1.1,16.67,1.64,172,"Delaware","Republican",0.439024,0.619048,49.5694,"First Year of Biennium",0.483549,"No Change",-0.0243902,0,0.80347,"Cigarette and Tobacco Taxes",0,0
"DE",1990,1991,0.015,0.68308,1.1,0,1.72,105,"Delaware","Republican",0.439024,0.619048,57.2839,"Second Year of Biennium",0.487855,"No Change",0,0,7.71454,"Cigarette and Tobacco Taxes",0,1.14997
"DE",1991,1992,0.016,0.694925,1.2,7.14,2.02,108,"Delaware","Republican",0.414634,0.714286,55.068,"First Year of Biennium",0.492161,"No Change",-0.0243903,0.0952381,-2.21594,"Cigarette and Tobacco Taxes",0,0
"DE",1992,1993,0.016,0.706378,1.3,6.67,1.73,153,"Delaware","Republican",0.414634,0.714286,59.6637,"Second Year of Biennium",0.499684,"No Change",0,0,4.59574,"Cigarette and Tobacco Taxes",0,0
"DE",1993,1994,0.017,0.717545,1.3,0,1.65,285,"Delaware","Democrat",0.439024,0.714286,54.8593,"First Year of Biennium",0.507206,"Change",0.0243903,0,-4.80439,"Cigarette and Tobacco Taxes",0,0
"DE",1994,1995,0.018,0.729734,1.4,6.25,1.58,257,"Delaware","Democrat",0.439024,0.714286,54.8241,"Second Year of Biennium",0.508452,"No Change",0,0,-0.03521,"Cigarette and Tobacco Taxes",0,0
"DE",1995,1996,0.019,0.740977,1.6,5.88,1.7,302,"Delaware","Democrat",0.341463,0.571429,45.3821,"First Year of Biennium",0.509698,"No Change",-0.097561,-0.142857,-9.44199,"Cigarette and Tobacco Taxes",0,0
"DE",1996,1997,0.02,0.751487,1.7,5.56,1.54,333,"Delaware","Democrat",0.341463,0.619048,45.6947,"Second Year of Biennium",0.512907,"No Change",0,0.047619,0.31257,"Cigarette and Tobacco Taxes",0,0
"DE",1997,1998,0.022,0.763335,1.7,5.26,1.42,392,"Delaware","Democrat",0.341463,0.619048,43.7932,"First Year of Biennium",0.516115,"No Change",0,0,-1.90143,"Cigarette and Tobacco Taxes",0,0
"DE",1998,1999,0.023,0.77499,2,10,1.58,477,"Delaware","Democrat",0.317073,0.619048,54.4694,"Second Year of Biennium",0.524343,"No Change",-0.0243902,0,10.6762,"Cigarette and Tobacco Taxes",0,0
"DE",1999,2000,0.024,0.786373,2,4.55,1.53,221,"Delaware","Democrat",0.365854,0.619048,57.7242,"First Year of Biennium",0.532572,"No Change",0.0487805,0,3.25473,"Cigarette and Tobacco Taxes",0,0
"DE",2000,2001,0.026,0.795699,2.1,4.35,1.47,102,"Delaware","Democrat",0.365854,0.619048,44.2457,"Second Year of Biennium",0.536616,"No Change",0,0,-13.4785,"Cigarette and Tobacco Taxes",0,0
"DE",2001,2002,0.027,0.806169,2.1,8.33,1.19,320,"Delaware","Democrat",0.365854,0.619048,61.366,"First Year of Biennium",0.540661,"No Change",0,0,17.1203,"Cigarette and Tobacco Taxes",0,0
"DE",2002,2003,0.028,0.818003,2.2,3.85,1.32,304,"Delaware","Democrat",0.365854,0.619048,52.2482,"Second Year of Biennium",0.532981,"No Change",0,0,-9.1178,"Cigarette and Tobacco Taxes",0,0
"DE",2003,2004,0.03,0.830803,2.1,3.7,1.47,432,"Delaware","Democrat",0.292683,0.619048,54.9353,"First Year of Biennium",0.525302,"No Change",-0.0731708,0,2.6871,"Cigarette and Tobacco Taxes",2.55472,3.17611
"DE",2004,2005,0.031,0.84515,2.4,7.14,1.56,643,"Delaware","Democrat",0.292683,0.619048,66.8631,"Second Year of Biennium",0.523657,"No Change",0,0,11.9278,"Cigarette and Tobacco Taxes",0,0
"DE",2005,2006,0.033,0.859268,2.6,3.33,1.73,569,"Delaware","Democrat",0.375,0.619048,60.438,"First Year of Biennium",0.522012,"No Change",0.0823171,0,-6.42512,"Cigarette and Tobacco Taxes",0,0
"DE",2006,2007,0.035,0.871749,2.9,6.45,1.67,496,"Delaware","Democrat",0.375,0.619048,68.4558,"Second Year of Biennium",0.520234,"No Change",0,0,8.01783,"Cigarette and Tobacco Taxes",0,0
"DE",2007,2008,0.036,0.883874,2.9,6.06,1.45,473,"Delaware","Democrat",0.439024,0.619048,73.2312,"First Year of Biennium",0.518455,"No Change",0.0640244,0,4.77541,"Cigarette and Tobacco Taxes",3.23745,3.88611
"DE",2008,2009,0.035,0.89173,2.9,2.86,1.39,378,"Delaware","Democrat",0.463415,0.619048,81.8965,"Second Year of Biennium",0.539592,"No Change",0.0243902,0,8.66527,"Cigarette and Tobacco Taxes",0,0
"DE",2009,2010,0.036,0.899792,2.8,-2.78,0.89,552,"Delaware","Democrat",0.585366,0.761905,77.6008,"First Year of Biennium",0.560729,"No Change",0.121951,0.142857,-4.29573,"Cigarette and Tobacco Taxes",1.27736,1.31425
"DE",2010,2011,0.039,0.907985,2.8,2.86,0.9,798,"Delaware","Democrat",0.585366,0.714286,71.3519,"Second Year of Biennium",0.583117,"No Change",0,-0.0476191,-6.24888,"Cigarette and Tobacco Taxes",0,0
"DE",2011,2012,0.04,0.917053,3,7.69,0.91,798,"Delaware","Democrat",0.634146,0.666667,67.9695,"First Year of Biennium",NA,"No Change",0.0487804,-0.047619,-3.38232,"Cigarette and Tobacco Taxes",0,0
"FL",1987,1988,0.22,12,9.8,5.56,0,16,"Florida","Republican",0.633333,0.625,40.3332,"First Year of Biennium",0.718427,NA,NA,NA,NA,"Cigarette and Tobacco Taxes",0,0
"FL",1988,1989,0.24,13,11,10.53,0,82,"Florida","Republican",0.633333,0.625,41.6977,"Second Year of Biennium",0.696306,"No Change",0,0,1.36442,"Cigarette and Tobacco Taxes",0,0
"FL",1989,1990,0.25,13,12,14.29,8.33,77,"Florida","Republican",0.608333,0.575,43.4771,"First Year of Biennium",0.674185,"No Change",-0.025,-0.05,1.77945,"Cigarette and Tobacco Taxes",0,0
"FL",1990,1991,0.26,13,13,4.17,0,149,"Florida","Republican",0.608333,0.575,41.8832,"Second Year of Biennium",0.670459,"No Change",0,0,-1.59396,"Cigarette and Tobacco Taxes",4.47076,2.12303
"FL",1991,1992,0.28,14,14,4,0,0,"Florida","Democrat",0.616667,0.575,42.7767,"First Year of Biennium",0.666733,"Change",0.0083334,0,0.89354,"Cigarette and Tobacco Taxes",0,0
"FL",1992,1993,0.3,14,15,7.69,7.69,0,"Florida","Democrat",0.616667,0.55,44.7516,"Second Year of Biennium",0.64198,"No Change",0,-0.025,1.97494,"Cigarette and Tobacco Taxes",0.0283148,-0.0229995
"FL",1993,1994,0.31,14,16,7.14,0,0,"Florida","Democrat",0.591667,0.5,46.8009,"First Year of Biennium",0.617227,"No Change",-0.025,-0.05,2.04926,"Cigarette and Tobacco Taxes",0,0
"FL",1994,1995,0.33,15,18,3.33,0,0,"Florida","Democrat",0.591667,0.5,42.8512,"Second Year of Biennium",0.5902,"No Change",0,0,-3.94968,"Cigarette and Tobacco Taxes",0,0
"FL",1995,1996,0.36,15,19,6.45,7.14,230,"Florida","Democrat",0.525,0.475,42.6354,"First Year of Biennium",0.563173,"No Change",-0.0666667,-0.025,-0.21586,"Cigarette and Tobacco Taxes",0,0
"FL",1996,1997,0.38,15,20,9.09,0,391,"Florida","Democrat",0.525,0.45,43.446,"Second Year of Biennium",0.55617,"No Change",0,-0.025,0.81066,"Cigarette and Tobacco Taxes",0,0
"FL",1997,1998,0.41,15,21,5.56,0,3,"Florida","Democrat",0.491667,0.425,44.6025,"First Year of Biennium",0.549167,"No Change",-0.0333333,-0.025,1.15645,"Cigarette and Tobacco Taxes",1.27736,0
"FL",1998,1999,0.43,16,23,7.89,0,0,"Florida","Democrat",0.475,0.425,47.5487,"Second Year of Biennium",0.526073,"No Change",-0.0166667,0,2.9462,"Cigarette and Tobacco Taxes",0,0
"FL",1999,2000,0.47,16,24,4.88,6.67,0,"Florida","Republican",0.391667,0.375,49.2788,"First Year of Biennium",0.502978,"Change",-0.0833333,-0.05,1.73016,"Cigarette and Tobacco Taxes",0,0
"FL",2000,2001,0.49,16,25,9.3,0,0,"Florida","Republican",0.391667,0.384615,41.8134,"Second Year of Biennium",0.463572,"No Change",0,0.00961538,-7.46544,"Cigarette and Tobacco Taxes",0,0
"FL",2001,2002,0.51,17,25,4.26,0,469,"Florida","Republican",0.358333,0.375,49.8863,"First Year of Biennium",0.424167,"No Change",-0.0333334,-0.00961538,8.07291,"Cigarette and Tobacco Taxes",0,0
"FL",2002,2003,0.53,17,25,4.08,6.25,160,"Florida","Republican",0.358333,0.375,46.0652,"Second Year of Biennium",0.398224,"No Change",0,0,-3.82106,"Cigarette and Tobacco Taxes",0,0
"FL",2003,2004,0.58,17,27,3.92,0,1638,"Florida","Republican",0.325,0.358974,43.862,"First Year of Biennium",0.372282,"No Change",-0.0333333,-0.0160256,-2.20323,"Cigarette and Tobacco Taxes",0,0
"FL",2004,2005,0.63,18,31,9.43,0,1988,"Florida","Republican",0.325,0.35,41.4815,"Second Year of Biennium",0.349222,"No Change",0,-0.00897436,-2.38049,"Cigarette and Tobacco Taxes",0,0
"FL",2005,2006,0.69,18,34,8.62,5.88,3446,"Florida","Republican",0.3,0.35,46.9181,"First Year of Biennium",0.326162,"No Change",-0.025,0,5.43653,"Cigarette and Tobacco Taxes",0,0
"FL",2006,2007,0.72,18,40,9.52,0,2742,"Florida","Republican",0.3,0.35,49.367,"Second Year of Biennium",0.306937,"No Change",0,0,2.44896,"Cigarette and Tobacco Taxes",0,0
"FL",2007,2008,0.74,19,39,4.35,0,323,"Florida","Republican",0.341667,0.35,55.0277,"First Year of Biennium",0.287712,"No Change",0.0416667,0,5.66068,"Cigarette and Tobacco Taxes",0,0
"FL",2008,2009,0.7,19,36,2.78,5.56,844,"Florida","Republican",0.35,0.35,58.417,"Second Year of Biennium",0.28687,"No Change",0.00833333,0,3.38931,"Cigarette and Tobacco Taxes",0,0
"FL",2009,2010,0.72,19,32,-5.41,0,1084,"Florida","Republican",0.366667,0.35,54.4236,"First Year of Biennium",0.286027,"No Change",0.0166667,0,-3.99341,"Cigarette and Tobacco Taxes",0,0.258744
"FL",2010,2011,0.77,19,31,2.86,0,433,"Florida","Republican",0.366667,0.35,45.9704,"Second Year of Biennium",0.284489,"No Change",0,0,-8.45322,"Cigarette and Tobacco Taxes",0,0
"FL",2011,2012,0.79,19,32,6.59,0.44,746,"Florida","Republican",0.325,0.3,41.7764,"First Year of Biennium",NA,"No Change",-0.0416667,-0.05,-4.19398,"Cigarette and Tobacco Taxes",0,0
"GA",1987,1988,0.1,6.3,5.3,7.06,1.64,0,"Georgia","Democrat",0.85,0.821429,39.648,"First Year of Biennium",0.862945,NA,NA,NA,NA,"Cigarette and Tobacco Taxes",0,0
"GA",1988,1989,0.11,6.4,5.8,8.79,1.61,91,"Georgia","Democrat",0.85,0.821429,40.5356,"Second Year of Biennium",0.855646,"No Change",0,0,0.88758,"Cigarette and Tobacco Taxes",0,0
"GA",1989,1990,0.11,6.5,6.3,11.11,1.59,37,"Georgia","Democrat",0.8,0.803571,31.8937,"First Year of Biennium",0.848347,"No Change",-0.05,-0.0178572,-8.64192,"Cigarette and Tobacco Taxes",0,0
"GA",1990,1991,0.12,6.7,7.1,0,1.56,0,"Georgia","Democrat",0.8,0.803571,37.841,"Second Year of Biennium",0.837427,"No Change",0,0,5.94726,"Cigarette and Tobacco Taxes",0,0
"GA",1991,1992,0.13,6.8,7.2,9.09,3.08,0,"Georgia","Democrat",0.805556,0.803571,36.4084,"First Year of Biennium",0.826507,"No Change",0.0055556,0,-1.43258,"Cigarette and Tobacco Taxes",0,0
"GA",1992,1993,0.14,7,7.3,8.33,1.49,0,"Georgia","Democrat",0.805556,0.803571,44.4708,"Second Year of Biennium",0.816914,"No Change",0,0,8.06236,"Cigarette and Tobacco Taxes",0,0
"GA",1993,1994,0.15,7.2,8.2,7.69,2.94,0,"Georgia","Democrat",0.711111,0.732143,38.0673,"First Year of Biennium",0.807321,"No Change",-0.0944445,-0.0714285,-6.40342,"Cigarette and Tobacco Taxes",0,0
"GA",1994,1995,0.16,7.3,8.8,7.14,2.86,0,"Georgia","Democrat",0.711111,0.696429,33.723,"Second Year of Biennium",0.793466,"No Change",0,-0.0357143,-4.34434,"Cigarette and Tobacco Taxes",0,0
"GA",1995,1996,0.18,7.5,9.5,6.67,1.39,100,"Georgia","Democrat",0.633333,0.625,40.4024,"First Year of Biennium",0.779611,"No Change",-0.0777778,-0.0714286,6.67943,"Cigarette and Tobacco Taxes",0,0
"GA",1996,1997,0.19,7.7,10,12.5,2.74,25,"Georgia","Democrat",0.633333,0.625,38.9017,"Second Year of Biennium",0.762861,"No Change",0,0,-1.5007,"Cigarette and Tobacco Taxes",0,0
"GA",1997,1998,0.2,7.9,11,5.56,2.67,70,"Georgia","Democrat",0.588889,0.607143,41.7666,"First Year of Biennium",0.746111,"No Change",-0.0444444,-0.0178571,2.86491,"Cigarette and Tobacco Taxes",0,0
"GA",1998,1999,0.22,8,12,5.26,2.6,585,"Georgia","Democrat",0.566667,0.607143,40.192,"Second Year of Biennium",0.731329,"No Change",-0.0222222,0,-1.57466,"Cigarette and Tobacco Taxes",0,0
"GA",1999,2000,0.23,8.2,12,10,1.27,166,"Georgia","Democrat",0.566667,0.607143,48.335,"First Year of Biennium",0.716548,"No Change",0,0,8.14304,"Cigarette and Tobacco Taxes",0,0
"GA",2000,2001,0.25,8.4,14,4.55,2.5,1128,"Georgia","Democrat",0.566667,0.6,36.9791,"Second Year of Biennium",0.705288,"No Change",0,-0.00714288,-11.3559,"Cigarette and Tobacco Taxes",0,0
"GA",2001,2002,0.25,8.5,14,8.7,2.44,1226,"Georgia","Democrat",0.586592,0.571429,40.5618,"First Year of Biennium",0.694028,"No Change",0.0199255,-0.0285714,3.58275,"Cigarette and Tobacco Taxes",0,0
"GA",2002,2003,0.26,8.6,14,0,1.19,1112,"Georgia","Democrat",0.586592,0.571429,35.8169,"Second Year of Biennium",0.672051,"No Change",0,0,-4.74491,"Cigarette and Tobacco Taxes",0,0
"GA",2003,2004,0.27,8.8,13,4,1.18,1240,"Georgia","Republican",0.597765,0.464286,39.2179,"First Year of Biennium",0.650074,"Change",0.0111732,-0.107143,3.40093,"Cigarette and Tobacco Taxes",5.84638,3.18454
"GA",2004,2005,0.29,8.9,15,3.85,2.33,1065,"Georgia","Republican",0.597765,0.464286,35.2406,"Second Year of Biennium",0.614181,"No Change",0,0,-3.9773,"Cigarette and Tobacco Taxes",0,0
"GA",2005,2006,0.31,9.2,16,7.41,1.14,1262,"Georgia","Republican",0.446927,0.392857,44.0853,"First Year of Biennium",0.578288,"No Change",-0.150838,-0.0714286,8.84472,"Cigarette and Tobacco Taxes",0,0
"GA",2006,2007,0.33,9.3,17,6.9,3.37,2011,"Georgia","Republican",0.446927,0.392857,37.7393,"Second Year of Biennium",0.540659,"No Change",0,0,-6.34596,"Cigarette and Tobacco Taxes",0,0
"GA",2007,2008,0.34,9.5,18,6.45,1.09,2596,"Georgia","Republican",0.411111,0.392857,43.1531,"First Year of Biennium",0.50303,"No Change",-0.0358162,0,5.41382,"Cigarette and Tobacco Taxes",0,0
"GA",2008,2009,0.33,9.6,18,3.03,2.15,2217,"Georgia","Republican",0.405556,0.392857,48.5957,"Second Year of Biennium",0.465268,"No Change",-0.0055556,0,5.44258,"Cigarette and Tobacco Taxes",0,0
"GA",2009,2010,0.34,9.7,16,-2.94,1.05,1403,"Georgia","Republican",0.416667,0.392857,44.6079,"First Year of Biennium",0.427506,"No Change",0.0111112,0,-3.98778,"Cigarette and Tobacco Taxes",0,0
"GA",2010,2011,0.36,9.8,15,3.03,1.04,1131,"Georgia","Republican",0.413408,0.392857,39.732,"Second Year of Biennium",0.390449,"No Change",-0.00325887,0,-4.87593,"Cigarette and Tobacco Taxes",0,0
"GA",2011,2012,0.37,9.9,16,5.09,1.14,1131,"Georgia","Republican",0.396648,0.375,39.9673,"First Year of Biennium",NA,"No Change",-0.0167598,-0.0178571,0.23532,"Cigarette and Tobacco Taxes",0,0
"HI",1987,1988,0.02,1.1,1.7,5.88,0,315,"Hawaii","Democrat",0.784314,0.8,66.8141,"First Year of Biennium",0.786545,NA,NA,NA,NA,"Cigarette and Tobacco Taxes",0,0
"HI",1988,1989,0.022,1.1,2,11.11,0,483,"Hawaii","Democrat",0.8,0.8,81.0871,"Second Year of Biennium",0.791213,"No Change",0.0156863,0,14.273,"Cigarette and Tobacco Taxes",0,0
"HI",1989,1990,0.024,1.1,2.2,10,0,456,"Hawaii","Democrat",0.882353,0.88,69.3725,"First Year of Biennium",0.795881,"No Change",0.0823529,0.08,-11.7146,"Cigarette and Tobacco Taxes",-2.13377,0
"HI",1990,1991,0.026,1.1,2.3,9.09,0,234,"Hawaii","Democrat",0.882353,0.88,72.0345,"Second Year of Biennium",0.805222,"No Change",0,0,2.66203,"Cigarette and Tobacco Taxes",0,0
"HI",1991,1992,0.028,1.2,2.6,8.33,0,382,"Hawaii","Democrat",0.882353,0.88,77.6069,"First Year of Biennium",0.814563,"No Change",0,0,5.57236,"Cigarette and Tobacco Taxes",0,0
"HI",1992,1993,0.029,1.2,2.7,7.69,9.09,284,"Hawaii","Democrat",0.882353,0.88,75.2606,"Second Year of Biennium",0.817874,"No Change",0,0,-2.3463,"Cigarette and Tobacco Taxes",0,0
"HI",1993,1994,0.03,1.2,2.7,3.57,0,325,"Hawaii","Democrat",0.921569,0.88,81.7291,"First Year of Biennium",0.821185,"No Change",0.0392157,0,6.46857,"Cigarette and Tobacco Taxes",0,0.613319
"HI",1994,1995,0.03,1.2,3,3.45,0,165,"Hawaii","Democrat",0.921569,0.88,76.3776,"Second Year of Biennium",0.823193,"No Change",0,0,-5.35152,"Cigarette and Tobacco Taxes",0,0
"HI",1995,1996,0.03,1.2,2.9,0,0,64,"Hawaii","Democrat",0.862745,0.92,81.7684,"First Year of Biennium",0.825202,"No Change",-0.0588235,0.04,5.39077,"Cigarette and Tobacco Taxes",0,0
"HI",1996,1997,0.031,1.2,3.1,0,0,114,"Hawaii","Democrat",0.862745,0.92,79.4614,"Second Year of Biennium",0.828611,"No Change",0,0,-2.30695,"Cigarette and Tobacco Taxes",0,0
"HI",1997,1998,0.032,1.2,3.1,3.33,0,43,"Hawaii","Democrat",0.764706,0.92,73.4819,"First Year of Biennium",0.832021,"No Change",-0.0980392,0,-5.97956,"Cigarette and Tobacco Taxes",0.360546,0.370959
"HI",1998,1999,0.033,1.2,3.2,3.23,0,180,"Hawaii","Democrat",0.764706,0.92,78.3347,"Second Year of Biennium",0.82975,"No Change",0,0,4.8528,"Cigarette and Tobacco Taxes",0,0
"HI",1999,2000,0.035,1.2,3.2,3.13,0,257,"Hawaii","Democrat",0.764706,0.92,82.1347,"First Year of Biennium",0.827479,"No Change",0,0,3.80007,"Cigarette and Tobacco Taxes",0,0
"HI",2000,2001,0.036,1.2,3.3,6.06,0,330,"Hawaii","Democrat",0.76,0.92,64.034,"Second Year of Biennium",0.818574,"No Change",-0.00470587,0,-18.1007,"Cigarette and Tobacco Taxes",0,0
"HI",2001,2002,0.037,1.2,3.5,2.86,0,210,"Hawaii","Democrat",0.627451,0.88,82.5058,"First Year of Biennium",0.809669,"No Change",-0.132549,-0.04,18.4718,"Cigarette and Tobacco Taxes",0,0
"HI",2002,2003,0.039,1.3,3.4,2.78,0,8,"Hawaii","Democrat",0.627451,0.88,76.3807,"Second Year of Biennium",0.786507,"No Change",0,0,-6.12519,"Cigarette and Tobacco Taxes",0,0.473518
"HI",2003,2004,0.042,1.3,3.6,5.41,8.33,88,"Hawaii","Republican",0.705882,0.8,77.9161,"First Year of Biennium",0.763344,"Change",0.0784313,-0.08,1.53541,"Cigarette and Tobacco Taxes",0,0
"HI",2004,2005,0.045,1.3,3.8,7.69,0,303,"Hawaii","Republican",0.705882,0.8,76.8577,"Second Year of Biennium",0.744406,"No Change",0,0,-1.05833,"Cigarette and Tobacco Taxes",0,0
"HI",2005,2006,0.049,1.3,4.4,7.14,0,574,"Hawaii","Republican",0.803922,0.8,77.1378,"First Year of Biennium",0.725468,"No Change",0.0980393,0,0.28011,"Cigarette and Tobacco Taxes",0,0
"HI",2006,2007,0.053,1.3,4.9,8.89,0,466,"Hawaii","Republican",0.803922,0.8,70.84,"Second Year of Biennium",0.707064,"No Change",0,0,-6.29784,"Cigarette and Tobacco Taxes",0,0.469377
